category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Electronics,f8939a26,True,PayPal,91.2,6784fb8d,Camera,7,2,Houston,USA,CA,8007 Cedar St,45009,"sale,limited",2024-10-02 11:31:40,89a60b64-6a22-42df-998a-8f0bd31b0e8d
Health,bf4cbcde,False,Gift Card,348.72,0fbeb1dc,Pain Reliever,6,,New York,USA,TX,7227 Pine St,18513,"limited,trending,exclusive",2025-01-31 11:46:40,a503aafd-ccac-41b3-b296-27e196d1c879
Home & Kitchen,30c60b71,False,PayPal,708.99,847e1b31,Knife Set,3,1,Phoenix,USA,NY,8256 Maple St,23830,,2024-08-27 22:59:40,2d6afa87-4d40-45fc-9646-b644487aecf1
Home & Kitchen,d442e359,True,Cash,117.93,99cea6aa,Knife Set,9,4,Los Angeles,USA,AZ,1829 Pine St,95054,,2024-07-23 18:04:40,f2f16d93-1303-41b1-9a95-e08061a45a47
Clothing,9d9c3916,False,Credit Card,200.71,5b2bc989,Socks,5,2,New York,USA,NY,7881 Oak St,11510,"new,trending,sale",2024-03-21 11:34:40,bc98c821-1cdc-4b0b-9e2a-c08f50ee8c45
Electronics,9a5a6a6e,True,Credit Card,170.51,cb9db08d,Smart Watch,6,2,Chicago,USA,AZ,8208 Pine St,62484,"exclusive,limited",2024-05-13 04:32:40,77c70cf2-e61d-4d04-8a2d-f98423f3db54
Beauty,56790bfb,True,Debit Card,151.0,ca7409dd,Hair Dryer,6,,Los Angeles,USA,CA,8929 Maple St,53566,limited,2025-02-13 13:41:40,9787e7c0-94ee-472c-a2bb-27a78b40b1c9
Books,da6659d7,True,PayPal,937.43,d7dba53c,History,4,,Chicago,USA,NY,4688 Main St,51336,"limited,trending,sale",2024-09-06 22:04:40,b7707f5a-af1b-4b43-b43d-3bf094f6f247
Beauty,19d0cfd8,True,PayPal,536.85,157419c0,Lipstick,4,,Chicago,USA,NY,4701 Oak St,15159,"sale,trending,new",2025-03-02 12:11:40,29078faf-7f67-4d17-a49c-6f0bf51f3e10
Clothing,002b79fa,True,Debit Card,983.51,2a61062b,T-shirt,3,,Chicago,USA,AZ,5465 Oak St,84304,"sale,new",2025-01-05 15:11:40,42c4a429-df6b-49f9-bfc5-0d0743f4505b
Home & Kitchen,1aa64ad3,False,Cash,804.88,467ec077,Coffee Maker,5,4,Los Angeles,USA,CA,7955 Maple St,44041,,2024-07-06 17:28:40,5ddbde97-e4b7-4045-b6dc-1ca974d4bc32
Automotive,9e52e3df,False,Cash,67.91,54c7caa2,Car Wax,7,3,Chicago,USA,IL,5993 Cedar St,26444,exclusive,2024-08-10 16:23:40,6cfa27e9-7dfa-4413-ac86-a998d9319c46
Electronics,3c9d3707,True,Bank Transfer,428.17,7b4c4aed,Tablet,3,4,New York,USA,AZ,1710 Maple St,14107,"new,exclusive,trending",2024-09-28 07:40:40,7dab5d14-fa53-4a23-8d3d-86d770492efc
Electronics,0d04a80a,False,Credit Card,170.78,996e5115,Camera,3,1,Phoenix,USA,AZ,2295 Oak St,68115,,2024-11-29 10:26:40,74767d40-1755-4aad-802b-c8bb31454def
Electronics,15fabd50,True,PayPal,440.01,c99ec462,Laptop,5,,Los Angeles,USA,TX,2209 Maple St,72541,,2025-01-17 21:42:40,86c2e556-3225-4b92-b490-55f0f6769bcb
Books,dbf30872,False,Gift Card,358.4,a40c6c23,Cookbook,2,,Phoenix,USA,CA,4847 Maple St,94034,,2024-12-15 06:34:40,77cd243b-43be-47fa-aad7-15623de18602
Beauty,f4b8ddba,False,PayPal,839.32,fd8bd0e7,Perfume,6,,Phoenix,USA,NY,284 Cedar St,29114,trending,2024-12-24 08:46:40,39d115ce-3472-4043-88d1-a6c132f85f08
Grocery,efab6a34,True,Credit Card,849.65,6d7fcadf,Canned Goods,6,,Los Angeles,USA,TX,6910 Maple St,40305,,2025-02-22 11:40:40,7a258296-381a-41bc-ab0f-c65b80b3019b
Health,b05834fe,True,PayPal,211.67,d036a326,First Aid Kit,2,3,Houston,USA,TX,625 Oak St,26691,"new,trending,limited",2025-02-02 03:49:40,3c0ae593-59af-4679-88bb-299529620b36
Home & Kitchen,c91b2580,False,Bank Transfer,251.66,f6f7e5d8,Plates,4,2,Chicago,USA,NY,6350 Maple St,16311,,2024-07-01 12:02:40,24f53133-52cf-4a4b-8550-2cb2828ad2ff
Clothing,5c2dd2d1,False,Cash,34.37,95c8ba64,Socks,3,2,Los Angeles,USA,TX,5359 Maple St,10276,"exclusive,limited",2025-02-12 05:46:40,db195357-e0d2-4215-a523-f52a9a95f0c7
Grocery,cc1ff952,False,Debit Card,794.15,ed250eed,Coffee,1,2,Los Angeles,USA,CA,3647 Pine St,90530,"exclusive,limited",2024-12-06 13:00:40,6b0dbd7a-5c05-4cdf-bfeb-85fbc5434aff
Toys,0567a8b7,False,Debit Card,694.13,cb6c38b7,Board Game,9,2,Chicago,USA,AZ,1033 Maple St,83615,"exclusive,sale",2024-10-06 14:42:40,63d96b17-c504-43aa-98b0-90d8159f62d2
Automotive,2874acd3,False,Cash,496.25,889cecf0,Air Freshener,10,3,Phoenix,USA,IL,4217 Maple St,37274,"new,sale,exclusive",2024-08-19 19:22:40,a73d4d20-f583-4fd0-9df5-696a33bb3406
Home & Kitchen,50455453,False,Credit Card,568.34,b4a1956c,Coffee Maker,10,,Chicago,USA,AZ,3285 Oak St,80063,,2024-09-17 17:15:40,cab54a73-f6d0-44f9-a9a6-9b09cfff3fb8
Home & Kitchen,da8299d6,True,PayPal,593.0,3baf8656,Toaster,3,3,Los Angeles,USA,IL,9743 Pine St,45366,"new,trending",2024-04-11 19:36:40,27f23ef1-933d-4183-9188-b3963237a8bf
Beauty,e978869a,False,PayPal,897.05,19af1b22,Lipstick,4,,Phoenix,USA,CA,8144 Cedar St,33766,"sale,new,trending",2024-08-09 16:23:40,4f8590a8-d745-4b68-8f83-42eea6fcb74d
Beauty,60d2d829,False,Debit Card,952.83,b39722cb,Lipstick,6,5,Los Angeles,USA,IL,5210 Maple St,15925,"exclusive,limited",2024-07-26 06:40:40,6da96036-1617-4b51-975c-8db691b960b1
Toys,1e9b1852,False,Bank Transfer,906.85,ba311ec4,Puzzle,7,2,Phoenix,USA,TX,2991 Cedar St,98362,,2024-09-16 05:41:40,c776f8f0-38e6-4ef1-ba5d-9f7fbe3e5e96
Grocery,acb1090e,True,Cash,811.76,a46aa175,Frozen Meals,4,4,Chicago,USA,TX,3064 Maple St,95596,limited,2024-07-07 12:03:40,9a69f493-a20a-422a-ae6f-f44dc85c8190
Sports,71f84058,False,PayPal,526.24,1563d89b,Bicycle,9,,Phoenix,USA,CA,7083 Main St,74342,,2024-05-29 11:21:40,40006333-7e9d-4b2a-bb54-aecaa8d4fdfb
Sports,ad979229,False,Debit Card,698.71,9c48b768,Dumbbells,3,,Houston,USA,TX,9968 Main St,21498,trending,2024-05-07 21:12:40,32792c9d-ab8e-4bcc-9d44-a7827dee4725
Clothing,e773c4e3,True,Gift Card,917.21,8b4ec4c7,Jacket,10,2,Chicago,USA,TX,788 Pine St,44010,"trending,new",2024-12-18 21:51:40,71634795-6e15-4949-b5fb-0fc1c514752c
Home & Kitchen,6b0705fc,True,Debit Card,503.9,54bbf939,Plates,8,2,New York,USA,CA,4594 Oak St,95057,"exclusive,new",2024-07-10 09:46:40,de39aa6c-9092-4004-8d19-69389071420d
Books,46c83ccd,False,PayPal,219.97,bdf6ae3f,Self-Help,8,2,New York,USA,TX,9941 Maple St,38679,"new,exclusive,limited",2024-06-25 09:47:40,743aa28d-21e4-4453-abf7-c0d83087b3ab
Clothing,2ce279d6,True,PayPal,407.47,70c7e4d3,T-shirt,5,4,Phoenix,USA,NY,2316 Pine St,72980,"limited,trending,sale",2024-07-19 04:15:40,34f62e1d-add7-4c4f-be41-795b90530611
Electronics,351f8ee1,True,Gift Card,917.83,93282b34,Smartphone,4,,Chicago,USA,IL,8033 Pine St,53633,exclusive,2024-03-28 22:28:40,c676d6bf-5aa1-4640-bcfd-1300ec0294ac
Electronics,ee738631,True,Cash,135.5,b6cb3cc2,TV,7,2,New York,USA,IL,6094 Oak St,81529,"trending,exclusive",2025-01-22 23:02:40,62bbb61b-f35a-4e60-8954-c923112e2cad
Home & Kitchen,30f91558,True,PayPal,27.21,9f202b29,Coffee Maker,6,3,Houston,USA,AZ,1658 Cedar St,72532,exclusive,2024-10-11 22:06:40,46baa2bf-bbd0-4ba6-8e3c-439f75bd2041
Electronics,2d4e91e0,False,Debit Card,797.69,22f92234,Smart Watch,7,2,Chicago,USA,NY,709 Main St,25296,"new,sale",2024-11-26 04:43:40,01c9099c-71d2-4282-b5c8-dcd22645bc95
Books,2bc24241,False,PayPal,780.07,af15ef1b,Science Fiction,5,3,Houston,USA,TX,6209 Pine St,41997,,2024-09-30 12:16:40,6481dc11-d635-4dd8-b129-22213612488d
Home & Kitchen,c57626d4,False,Cash,988.38,7350659a,Knife Set,2,,Phoenix,USA,CA,6510 Maple St,68948,,2025-02-17 01:43:40,1dae9d2e-6863-4fef-9bba-b052e72526b7
Home & Kitchen,e07065b3,False,Gift Card,960.64,c7c6831f,Coffee Maker,5,3,Houston,USA,AZ,7015 Pine St,15802,trending,2024-08-30 21:26:40,044e2e88-f6eb-458e-be1e-5c57d7b8a21b
Electronics,146338d0,True,Bank Transfer,697.23,91306019,Smartphone,8,1,Phoenix,USA,NY,7701 Pine St,35816,,2024-10-26 16:35:40,0c91f970-3e08-41d0-b4c1-a03c311adda6
Grocery,bbb41675,False,Bank Transfer,923.49,6ebdbd63,Coffee,8,3,Houston,USA,IL,4799 Pine St,31993,"exclusive,trending,limited",2024-10-26 13:05:40,ec85737a-26d8-4a61-a237-01c80c5a6090
Beauty,7ae504ce,False,PayPal,541.54,efd3dc75,Shampoo,7,,Chicago,USA,CA,6135 Maple St,67833,"trending,new",2024-05-09 12:34:40,f050a227-be56-44f5-93c6-d74dd35de4a8
Toys,3ac7dd78,True,Cash,276.59,f16955c5,Doll,10,2,New York,USA,AZ,8315 Oak St,35941,"new,trending",2024-05-18 00:48:40,538e53b7-659d-48a6-868d-559ad69b6cff
Automotive,ab9e5cee,False,Debit Card,595.49,4d1158df,Air Freshener,8,2,Chicago,USA,IL,4636 Oak St,40163,,2024-08-26 03:48:40,54286687-e03a-4189-a0be-848ddaa5daed
Grocery,0eaeee94,True,Credit Card,691.68,16665a7c,Cereal,9,4,Los Angeles,USA,TX,6148 Main St,19798,,2024-04-19 02:02:40,50d03876-4019-4f3d-9008-84d5ad443de9
Books,be5de948,True,Cash,635.42,a9d35f61,Cookbook,1,5,Chicago,USA,CA,4809 Cedar St,21571,,2024-06-25 01:02:40,70010d66-7c23-4919-9e99-e64887d20d55
Electronics,a1d2343a,False,Bank Transfer,439.19,3a1ac0b6,Tablet,7,2,Los Angeles,USA,TX,7839 Cedar St,88764,"trending,new,sale",2024-11-10 03:46:40,ef21e03e-7172-4806-bc47-e8e901549d07
Books,6a963d5e,False,PayPal,851.85,4bcf534a,Cookbook,4,3,New York,USA,CA,7337 Main St,49027,sale,2025-01-18 21:02:40,87ac0064-82b9-4d87-b4e0-e7111c12c42f
Health,b3654bb6,False,Debit Card,57.26,d14ea38e,Vitamins,7,4,Los Angeles,USA,CA,1129 Cedar St,59919,"exclusive,trending,sale",2024-09-23 14:15:40,0e1f4962-d347-4ad8-b849-0481334496cb
Clothing,062ebd58,False,Debit Card,599.96,e5911e6c,T-shirt,6,,Los Angeles,USA,CA,1904 Oak St,58497,,2024-10-05 00:36:40,80f9cae6-9539-47e9-9bda-504d2ff0bc3d
Grocery,6e9a97b5,True,PayPal,440.11,9499e8d2,Snacks,1,,Phoenix,USA,CA,1144 Cedar St,63194,"sale,new,trending",2025-01-14 16:49:40,d77adef5-91ae-4317-bbb7-11b7ed3798fc
Sports,b304d626,True,Credit Card,597.5,cab9b5a3,Yoga Mat,4,,Houston,USA,IL,1068 Main St,55354,trending,2024-07-24 23:30:40,a09de8ad-1960-4a71-a616-d0bd9d2a3909
Beauty,7a25e8ee,True,Bank Transfer,674.11,15e9d54a,Perfume,8,,Phoenix,USA,TX,6729 Main St,57152,limited,2024-05-03 06:58:40,705808b2-16b8-4fb7-815f-e84da36ea30a
Books,fc0afa98,False,Bank Transfer,313.97,bc161b7b,Cookbook,6,,Los Angeles,USA,AZ,9780 Pine St,31056,"new,exclusive,limited",2025-02-15 01:13:40,77c4239e-e6db-42fe-b639-04f14bb77b47
Automotive,9a4eb534,True,Debit Card,752.36,4cdaa970,Jump Starter,7,5,Chicago,USA,AZ,2505 Maple St,56363,"sale,trending",2025-02-05 10:08:40,46e6d16e-39b9-41de-920d-7777b5e86df3
Health,42f84aaf,False,Credit Card,55.66,208ff56d,Thermometer,10,,Phoenix,USA,IL,3949 Main St,16777,,2024-09-23 07:14:40,6c0d71f3-ec8d-4d3e-93dc-6c0e374bc1b4
Clothing,e05ab19b,False,Gift Card,696.99,2b9f8756,Shoes,7,,Los Angeles,USA,IL,5475 Oak St,97698,"sale,trending,exclusive",2024-06-20 08:41:40,ac0e1394-7894-4c91-b4ab-55e46b1b8138
Clothing,0005e918,True,Gift Card,668.03,bbde96dc,Socks,2,2,Houston,USA,CA,2818 Cedar St,29977,"sale,limited,new",2024-06-16 15:39:40,48d0c5d5-93b7-4fc8-86b4-167b76de68e9
Beauty,6f28e68c,False,Bank Transfer,798.9,828bd336,Nail Polish,2,2,Phoenix,USA,IL,4017 Main St,19133,,2024-10-26 02:23:40,8b641eb8-5f3b-459d-ab75-06ea4bdf4f4a
Automotive,ffb1df19,False,Gift Card,932.55,59c77e0c,Floor Mats,8,,Chicago,USA,TX,6807 Pine St,11117,"trending,limited",2024-06-23 07:20:40,90560647-9af9-470e-94d1-1a9d369f61bc
Clothing,5e4c848f,True,Bank Transfer,63.99,e520e662,Jacket,4,1,Los Angeles,USA,TX,1215 Pine St,29439,"new,limited,trending",2024-07-20 13:29:40,f0153507-93d3-4ce1-8d32-ff6689835411
Grocery,62463659,False,Cash,862.67,674c45b7,Frozen Meals,5,3,New York,USA,NY,1075 Pine St,35079,"exclusive,trending,limited",2024-05-03 00:34:40,e4621eb2-fc37-461f-8b16-9083657a25fc
Grocery,e1a05dc7,False,Bank Transfer,971.56,b3e3d5cf,Cereal,8,,Los Angeles,USA,IL,2145 Oak St,53923,"trending,sale",2025-02-11 06:54:40,a0edd8fb-168f-4c0e-b8c0-86b7f4a11262
Toys,70f8797e,False,Gift Card,943.38,59f7b3ee,Stuffed Animal,2,,Los Angeles,USA,IL,1489 Cedar St,96169,new,2024-06-06 01:31:40,a9530622-8500-4fb9-9cfd-cc7793350f94
Health,3a7d5850,False,Gift Card,589.24,2efd7278,Vitamins,10,2,Los Angeles,USA,CA,3728 Main St,56063,"exclusive,limited",2025-03-17 13:49:40,ac1a813e-2237-4ea4-8c9b-ece425e975a2
Health,49db434a,False,Bank Transfer,107.5,8938af6f,Vitamins,8,5,Los Angeles,USA,IL,9924 Pine St,40284,"limited,sale,exclusive",2024-12-23 03:08:40,a72d255b-6d39-4f99-978a-e67a1cddc365
Toys,62a4a31b,True,Cash,131.16,44cec09e,Puzzle,9,,Phoenix,USA,CA,3423 Cedar St,78306,"sale,trending,exclusive",2024-11-01 06:40:40,b833187c-770f-4478-aeb4-d89cfd35a511
Beauty,b7adab41,True,Gift Card,680.85,3699321a,Perfume,2,3,Los Angeles,USA,IL,786 Maple St,74370,,2025-03-17 17:54:40,a987a7bb-03a4-4b61-a992-077a3c4675f8
Health,412361f6,True,Bank Transfer,623.41,0e3b315b,Vitamins,7,4,Houston,USA,IL,6194 Cedar St,78127,trending,2025-02-22 01:50:40,224082c6-799d-40ff-9d22-23d7722c5c9c
Toys,ea07013f,False,PayPal,350.84,8b6aec5d,Action Figure,1,1,Chicago,USA,AZ,2249 Maple St,74457,sale,2025-02-09 16:18:40,1e65de74-40d9-47ae-a681-4e544447b43a
Health,1eb81369,False,Debit Card,712.07,1d623be4,Vitamins,10,2,New York,USA,CA,837 Cedar St,38654,,2025-02-28 11:08:40,ee16cdc7-46f8-4e99-bfab-cffb288e9821
Beauty,c23d7a9d,False,Gift Card,280.72,f01a1bd3,Lipstick,7,2,Los Angeles,USA,IL,3224 Cedar St,52027,,2024-07-29 17:43:40,b35b8dc9-91f2-4800-b076-237db040f9d5
Sports,dbc20d85,False,Bank Transfer,102.44,344f0f34,Yoga Mat,9,2,Houston,USA,AZ,7714 Pine St,41107,"limited,new",2024-09-21 01:25:40,4f4b4b72-9d30-4f1e-90c7-e81ff3693c6f
Electronics,2719198f,True,Credit Card,318.94,c8b4db91,Smart Watch,5,5,Chicago,USA,TX,8717 Cedar St,27704,"exclusive,new",2024-11-30 08:48:40,646ec424-9511-4915-9406-02bc16271868
Electronics,05b1ec6b,True,Cash,500.73,841c2e0e,TV,7,1,Phoenix,USA,NY,5217 Maple St,20946,"new,limited,sale",2025-01-27 20:15:40,58dd970d-383d-4dda-bb86-161c076b0a98
Books,fa798c01,False,Credit Card,989.35,50b807f7,History,4,,New York,USA,NY,7656 Pine St,98310,"limited,new,sale",2024-07-02 21:24:40,f27029ce-538e-49e8-9cb1-f083d484a17c
Books,b1f2615f,False,PayPal,40.17,b9b21f32,Biography,5,3,Chicago,USA,AZ,4090 Main St,57594,"limited,trending,sale",2024-12-28 02:32:40,522a2037-669c-4ebc-b600-a8135172703b
Clothing,f8c23654,False,PayPal,353.74,3f475c90,Hat,5,3,Chicago,USA,AZ,4006 Pine St,99059,"exclusive,new,limited",2025-03-12 17:13:40,3b3d846f-13d0-4724-a140-ada5fe155ea2
Grocery,a743d176,True,Bank Transfer,433.19,d0b7d036,Coffee,3,,Houston,USA,IL,1442 Cedar St,58310,"exclusive,new",2024-05-24 16:14:40,6a6073c2-7fe9-4ccb-9137-86e381b9e704
Electronics,a157d778,True,Debit Card,326.24,4ba0c63d,Laptop,5,4,Chicago,USA,NY,9396 Pine St,67784,,2024-10-12 01:50:40,085ac3ea-a282-4a84-86ec-f65c2d88c866
Clothing,0d60c0f2,True,Gift Card,716.21,d61abef9,Hat,1,5,New York,USA,IL,5322 Main St,96616,"limited,exclusive",2024-07-23 21:03:40,21d4900b-e162-417f-b0b6-a1beeaf7d0b6
Grocery,1f901b5f,True,Debit Card,497.6,291fd815,Coffee,8,4,Los Angeles,USA,IL,5454 Cedar St,79683,sale,2024-09-29 04:11:40,ae4d9b63-06c6-486b-9856-0df167338454
Automotive,29d73ec7,True,Credit Card,964.99,9612107f,Air Freshener,1,3,Phoenix,USA,CA,7262 Cedar St,71547,,2024-05-19 05:47:40,4c8fd039-b599-475a-a2a0-944dd7559f90
Clothing,411e0b59,True,Bank Transfer,585.96,0288a244,Dress,7,4,Chicago,USA,AZ,9064 Cedar St,28912,limited,2024-12-07 09:22:40,7b39ae81-cedb-4209-aa2c-7279a4147cef
Automotive,dfe3674f,True,Credit Card,329.22,d4f29eb7,Car Wax,9,,Chicago,USA,NY,4340 Maple St,74768,limited,2024-04-06 03:19:40,333de6af-59ab-4356-aee2-40b0e4d8fb3e
Health,306b06bf,False,Gift Card,194.81,1d4e49c2,First Aid Kit,1,,Houston,USA,NY,7431 Cedar St,52643,"exclusive,sale,trending",2024-11-20 15:50:40,876dfc08-d59b-4f3f-8823-a7713f54aa36
Toys,4c60ff65,True,PayPal,985.29,dcf993c8,Doll,6,,Houston,USA,AZ,4972 Pine St,56450,trending,2025-02-25 04:43:40,8daa12f3-dc7d-414b-8f3d-daac665eb323
Beauty,b3e1a834,False,Bank Transfer,130.89,31c30d35,Nail Polish,9,,Houston,USA,NY,1460 Maple St,25789,limited,2024-05-15 14:57:40,408a31e8-ec7f-459d-8958-4f66dc92effe
Beauty,22a65e21,True,Credit Card,814.92,071e271b,Lipstick,5,4,Houston,USA,NY,9740 Oak St,44639,limited,2024-05-17 11:59:40,8dc66b51-c28b-456b-9083-ec313c319ac6
Grocery,b0e5b167,True,Gift Card,662.1,faba45b3,Snacks,10,4,Phoenix,USA,CA,7419 Main St,34769,"trending,limited",2025-01-13 08:38:40,0449865b-f290-4c8e-92da-6bd7112ce226
Automotive,be9593f1,True,Debit Card,241.71,305528c1,Jump Starter,6,,Los Angeles,USA,IL,9287 Oak St,83275,exclusive,2025-02-11 08:17:40,5aac5012-80a1-435a-aae7-9485b540809b
Clothing,a7df00ba,False,Cash,431.28,a0ea0394,Hat,10,5,Houston,USA,AZ,6519 Oak St,54328,,2025-03-18 11:46:40,377e9e24-2786-41a1-b51f-28293e54a203
Health,4b49b946,True,Gift Card,67.32,3583f50b,Thermometer,8,4,Phoenix,USA,TX,5692 Maple St,71326,"sale,trending,exclusive",2024-08-02 21:26:40,2812ba69-82a9-41c7-93ec-1b1611f71d55
Beauty,718df7c4,True,Bank Transfer,343.23,c16d5986,Lipstick,9,,Houston,USA,IL,9093 Cedar St,59143,"limited,sale",2024-11-04 16:28:40,7df1559f-4bd7-4bea-801f-d7254db94a40
Toys,ecf71e90,False,Cash,134.09,13f1947d,Building Blocks,1,2,Los Angeles,USA,IL,5414 Cedar St,37320,new,2024-06-17 10:49:40,3a48d1b0-e416-459e-907c-3b614e13a58d
Books,0398e1d7,False,Cash,688.68,0d129e3f,Science Fiction,8,5,Los Angeles,USA,TX,3485 Main St,56483,,2024-09-29 22:01:40,9b151340-4ea1-40c4-b8c4-408f2c05c16a
Books,f546c442,True,Cash,579.13,df5d2e13,History,4,,Chicago,USA,CA,5181 Cedar St,26500,new,2024-12-02 19:52:40,e6658a15-50a7-4ef8-9c94-d17f2cf102a4
Sports,7615fbff,False,Cash,95.75,774edd84,Yoga Mat,10,,Houston,USA,AZ,3011 Cedar St,95913,,2024-12-02 03:50:40,63b0fe72-18b6-46ce-b92b-83dbc8186bfe
Toys,ddd2eadd,False,Bank Transfer,65.95,221a5c32,Doll,3,3,New York,USA,AZ,6967 Pine St,76630,"exclusive,trending",2024-06-30 08:28:40,ee105bcd-0d05-41ea-8c37-a9783fd5aacf
Books,e54ccad1,True,Credit Card,818.06,9b36c2e4,Self-Help,8,3,Houston,USA,NY,5197 Maple St,92558,,2025-03-11 19:43:40,2283464c-04ad-4b34-b5d1-a6cb17256401
Automotive,04cdfc76,False,Debit Card,370.39,0a91494a,Floor Mats,9,,Houston,USA,CA,1766 Maple St,82837,,2024-11-20 11:19:40,510f75bd-ddf5-4986-9bec-217e583917ab
Health,cbd81cd1,True,Bank Transfer,21.57,f30c616a,First Aid Kit,4,2,Chicago,USA,IL,7414 Cedar St,30348,,2024-11-20 06:33:40,09a18ebd-2676-4a9b-b8b2-815a40aad581
Grocery,7e0a6c60,False,Bank Transfer,237.05,51397a9a,Coffee,9,2,New York,USA,IL,3548 Pine St,92046,"sale,new",2024-12-09 03:49:40,96770e8f-a94f-4a86-a782-69b8ef099170
Sports,9dcb3dde,False,Credit Card,697.97,7ddc3e49,Running Shoes,10,1,Phoenix,USA,CA,8741 Maple St,25870,"sale,trending,exclusive",2024-03-22 19:28:40,5f90c5d8-dfba-4c51-ba18-afe83ceec50a
Books,0a29f3c5,True,Credit Card,547.06,9fd13b6c,History,9,4,Chicago,USA,AZ,1123 Cedar St,77839,,2024-06-17 02:48:40,2c764756-dda6-4bc8-98db-3312a51f0a47
Electronics,46b72204,False,PayPal,953.03,0a76a6b2,Camera,8,2,Phoenix,USA,TX,1097 Oak St,36507,"trending,limited",2024-07-19 06:20:40,e994dcdb-a6d7-4633-9d0f-5b7202b3b7e2
Toys,0ffe0098,False,Bank Transfer,855.51,856cdf8c,Board Game,2,,Houston,USA,CA,8685 Pine St,50905,trending,2024-11-02 07:29:40,78aa93fc-f000-42b3-b674-1998346b0904
Beauty,26a33d8a,True,Credit Card,632.24,d0f8fcc6,Hair Dryer,10,2,Los Angeles,USA,TX,8650 Maple St,18767,"trending,limited,new",2024-09-27 20:28:40,6aab766b-76e2-4524-aac0-303019923192
Electronics,8b47ea22,True,Gift Card,207.55,90074fd3,Camera,4,3,Phoenix,USA,IL,1784 Main St,63943,,2025-02-22 06:39:40,3d436066-f7c2-4374-a804-1f3bb1378365
Electronics,38da49cc,True,Debit Card,884.43,1335e168,Smartphone,4,,Phoenix,USA,TX,3885 Oak St,40108,"exclusive,new,sale",2024-09-30 05:19:40,11d92d84-6ab0-45c6-90e9-0cb8d6c9cf4c
Beauty,1bed900e,True,Credit Card,732.83,ab63ff74,Lipstick,4,5,Phoenix,USA,TX,3649 Maple St,59179,,2024-07-20 01:46:40,6f7a9296-b04d-4338-b8f5-8a4e032e2734
Books,6990ce33,True,PayPal,82.65,e9972bc5,Fiction Novel,7,5,Los Angeles,USA,NY,9603 Main St,48527,sale,2025-01-15 00:10:40,565a4628-43c6-4f57-be5c-bbe186da44c5
Sports,8f59a344,False,Cash,292.89,987d6fc3,Basketball,6,,Los Angeles,USA,CA,2320 Main St,82588,"trending,new,exclusive",2025-02-01 13:48:40,bf9a7184-417d-45ad-9bc0-3c720f4f00c6
Beauty,5d2af724,False,Credit Card,47.53,797b8fb9,Perfume,8,4,Houston,USA,TX,7657 Cedar St,36305,"sale,new",2024-03-20 10:12:40,33026e90-ede6-43c3-bb0d-cc44fc96f384
Clothing,31b73aea,True,Credit Card,76.68,44f9aa2d,Socks,8,3,Chicago,USA,NY,320 Cedar St,93491,"sale,exclusive,trending",2024-10-06 16:50:40,994a0b4e-4b80-4ed8-ae38-a421dc1a951f
Electronics,1b0564a4,True,Debit Card,831.64,b694f203,Smartphone,8,,Los Angeles,USA,CA,4262 Oak St,78732,"exclusive,limited",2024-06-10 04:39:40,953b27ef-7f62-43f5-bde8-346d4de33a68
Sports,62bddd65,False,Cash,753.62,959ded69,Basketball,6,,Los Angeles,USA,CA,3662 Pine St,51145,new,2025-03-07 12:15:40,842e708b-31e9-47a8-a2d9-8e3e160cf077
Electronics,5940ff3b,True,Debit Card,845.75,c58cb844,Camera,9,3,New York,USA,TX,351 Cedar St,27413,,2024-07-23 01:18:40,db63bbad-25c5-4c9a-80af-146f129bd2b6
Home & Kitchen,71c9715d,False,PayPal,821.35,f2aa1f50,Microwave,4,,Los Angeles,USA,NY,8820 Cedar St,29683,exclusive,2025-01-31 17:02:40,8e1c05ed-d102-4ac4-8f06-bd269c3b38b0
Grocery,3cefadc2,False,Cash,83.92,0459e0a7,Frozen Meals,8,2,Chicago,USA,NY,743 Main St,48514,"limited,sale,new",2024-10-25 19:07:40,421e2828-9189-4bf6-a9a7-7290c0c17fa6
Grocery,0860c826,True,PayPal,971.27,bdd7252d,Canned Goods,5,1,Los Angeles,USA,NY,3469 Main St,36766,"trending,exclusive",2024-10-26 22:13:40,6187b01a-af6d-4c9e-9344-291ccf0f6f63
Health,6661aa62,True,Cash,930.93,3e8a586d,Vitamins,8,,New York,USA,AZ,6876 Main St,38994,"sale,trending,limited",2024-12-16 22:01:40,3cbd5075-8121-4065-bf3d-906365810814
Automotive,bef6a67a,True,Bank Transfer,44.75,df78594f,Car Wax,7,2,Phoenix,USA,CA,9512 Maple St,97035,"trending,exclusive,new",2024-10-15 06:56:40,e7fe9ecf-4219-49cf-bef2-c4ecffac1c5e
Automotive,1cfc2f75,True,Bank Transfer,821.08,229aec8c,Air Freshener,5,3,Houston,USA,AZ,9179 Cedar St,34208,limited,2024-09-21 17:28:40,b600d18d-dfad-44f4-9c76-c4adf18cc8bf
Health,fc2c3b79,True,Cash,946.99,f2b33358,Vitamins,6,,Los Angeles,USA,AZ,9485 Cedar St,85312,,2024-12-16 00:57:40,e6bb2a0b-c699-49a6-8805-ad4e87e3f997
